date,category,title,author,link,desc
2020-05-09,,"'당나귀 귀' 확 달라진 현주엽, 20kg 체중 감량 비법 공개",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900725.html,[스포츠조선닷컴 김준석 기자] '당나귀 귀'의 영원한 MVP 현주엽이 다시 돌아왔다. 몰라보게 날씬해진 그에게 대체 무슨 일이 있었던 것일까.오는 10일..
2020-05-09,,"'슈돌' 윌벤져스, '하지 마' 소리에 지쳤다…'삐딱한 형제들' 등판",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900731.html,[스포츠조선닷컴 김준석 기자] '슈퍼맨이 돌아왔다' 윌벤져스에게 시간을 멈추는 능력이 생긴다.10일 방송되는 KBS 2TV '슈퍼맨이 돌아왔다'(이하 '슈돌..
2020-05-09,,"정가은, 김승현과 훈훈한 친분 자랑 ""오랜만에 만난 승현""",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900723.html,[스포츠조선닷컴 김준석 기자] 방송인 정가은이 배우 김승현과 친분을 자랑했다.정가은은 9일 오후 자신의 공식 SNS 채널을 통해 MBN '알토란' 녹화 현..
2020-05-09,,"'악(樂)인전' 이상민x송가인, '한 많은 대동강' 힙합 버전 최초 공개",스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900729.html,"[스포츠조선닷컴 김준석 기자] KBS 레전드 음악인 클라쓰 '악(樂)인전'에서 이상민의 편곡, 송가인의 가창, 김요한의 랩, 강수호의 드럼이 어우러진 '.."
2020-05-09,,'부부의 세계' 김희애X박해준X한소희에게 드리운 '혼돈의 그림자',스포츠조선=김준석 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900727.html,"[스포츠조선닷컴 김준석 기자] '부부의 세계' 김희애, 박해준, 한소희에게 혼돈의 그림자가 드리운다.JTBC스튜디오의 오리지널 금토드라마 '부부의 세.."
2020-05-09,,[속보] 성남시의료원 간호사 형에 이어 어머니도 코로나 확진,권상은 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900711.html,지난 8일 코로나 확진 판정을 받은 성남시의료원 남성 간호사의 형과 어머니 등 가족 2명이 9일 잇따라 확진 판정을 받았다. 이 같은 2차 감염 사례가..
2020-05-09,,"창원시장 저리가라, 대단한 일가족의 도심 대장정",김주영 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900440.html,"경남 창원엔 창원시장도 못 받는 대우를 받는 ‘대단한 가족’이 있다. 이들은 공기업 정원을 자기 집 안마당처럼 쓰고, 연못은 자기 집 수영장처럼.."
2020-05-09,,"여야 새 원내대표 오늘 첫 만남…김태년, 주호영 부친 빈소 조문 예정",황대진 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900687.html, 여야 신임 원내대표의 첫 만남이 9일 주호영 미래통합당 원내대표의 부친 빈소에서 이뤄질 전망이다. 더불어민주당은 이날 김태년 원내대표가 주 ..
2020-05-09,,인천 정신병원 입원환자도 확진...'이태원 클럽' 발 지역사회 감염 확산에 초긴장,권상은 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900682.html,인천에서 서울 ‘이태원 클럽’ 발 확진자가 잇따라 발생하고 있다. 지난 연휴기간에 이태원 클럽 방문자와 확진자의 접촉자에 대한 검사가 집중적..
2020-05-09,,"방사광가속기 잃은 전남 ""민주당이 배신했다""",조홍복 기자,https://news.chosun.com/site/data/html_dir/2020/05/09/2020050900387.html,김영록 전남지사가 대로하는 모습은 처음 봤다. 그것도 문재인 정부를 향해서는. 김 지사는 좀처럼 화를 내지 않고 도정을 무난히 이끌고 있다. ‘선..
